CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
2067757;3550302067757;35;355030;;ANGIO DINAMICA SA;ANGIO DINAMICA;;;M;;;M ;MUNICIPAL;4;36;4321120;RUA DAS PEROBAS;344;JABAQUARA;(11)50110155;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;65582678000175.0;simone.sampaio@angiodinamica.com.br;2054.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
10235;5002700010235;50;500270;3501509000106.0;MUNICIPIO DE CAMPO GRANDE;SESAU USF VILA NASSER DR MILTON KOJO CHINEN;;;M;;;M ;MUNICIPAL;4;2;79116481;RUA ANTONIO DE MORAES RIBEIRO;939;VILA NASSER;67-2020-2067/2066;-20.416352;-54.631558;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;csnasser10@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
24252;2602900024252;26;260290;;LABORATORIO DE ANALISES CLINICAS VIRGILIO CARNEIRO LEAO LTDA;LABORATORIO DR VIRGILIO;;;M;;;M ;MUNICIPAL;4;39;54505370;RUA VISCONDE DE CAMPO ALEGRE;123;CENTRO;(81)35210395;-8.2883674164;-35.0373184441;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3667880000142.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
18562;4121200018562;41;412120;76002674000197.0;PREFEITURA MUNICIPAL DE QUITANDINHA;EQUIPE MULTIPROFISSIONAL DE ATENCAO ESPECIALIZADA;;;M;;;M ;MUNICIPAL;4;39;83840100;RUA PEDRO ZOLNER;301;CENTRO;04136238100;-25.8707505142;-49.5022916794;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@quitandinha.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
10391;5002700010391;50;500270;3501509000106.0;MUNICIPIO DE CAMPO GRANDE;SESAU LABCEM LABORATORIO CENTRAL MUNICIPAL;;;M;;;M ;MUNICIPAL;4;80;79022250;RUA APIACAS;183;VILA RICA;67 - 33144763;-20.4415348;-54.5957224;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;;;;;1.0;0.0;;SIM
6062407;2304406062407;23;230440;;MIRELLA SAMPAIO GRADVOHL;MIRELLA SAMPAIO GRADVOHL;;;M;;;M ;MUNICIPAL;4;22;60140160;RUA PADRE ANTONIO TOMAS;2277;ALDEOTA;32468000;-3.742514;-38.491696;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
461520;2611100461520;26;261110;;BIOMED LABORATORIO E CLINICA LTDA;BIOMED LABORATORIO E CLINICA;;;M;;;M ;MUNICIPAL;4;39;56304090;MAJOR ALCIDES PADILHA;90;CENTRO;71 88221807;-9.3956231;-40.497399;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39324301000106.0;GSCARDOSO7@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
18783;4122300018783;41;412230;76002641000147.0;MUNICIPIO DE RIO NEGRO;ESTRATEGIA SAUDE DA FAMILIA JORGE RICARDO HIRT;;;M;;;M ;MUNICIPAL;4;2;83881016;LUDOVICO SCHUSTER;1135;ESTACAO NOVA;(47) 36424628;-26.0871204764;-49.7941589355;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;rionegro.saude.postojorgehirt@gmail.com;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
2283;2800300002283;28;280030;;FUNDACAO DE BENEFICENCIA HOSPITAL DE CIRURGIA;HOSPITAL DE CIRURGIA;;;E;;;E ;ESTADUAL;4;5;49055210;AV DESEMBARGADOR MAYNARD;174;CIRURGIA;7921067312;-10.9184800236;-37.0705854893;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13016332000106.0;direcao@fbhc.org.br;3069.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
7810288;4202007810288;42;420200;;CLIPI CLINICA PEDIATRICA INTEGRADA LTDA;CLIPI;;;M;;;M ;MUNICIPAL;4;4;88331080;RUA FRANCISCO MANOEL DE SOUZA;129;PIONEIROS;(47) 3367-0314;-26.9734089384;-48.6371129751;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;12012488000156.0;clipi@saninternet.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6665659;5002706665659;50;500270;;INES SILVA SERENZA;INES SILVA SERENZA;;;M;;;M ;MUNICIPAL;4;22;79020300;RUA XV DE NOVEMBRO;2200;JD DOS ESTADOS;67 - 33210449;-20.4625351;-54.5993442;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;cerenza@terra.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4570863;4310204570863;43;431020;;DM MEDICAL ATIVIDADES MEDICAS LTDA;DM MEDICAL ATIVIDADES MEDICAS;;;M;;;M ;MUNICIPAL;4;22;98700000;AUGUSTO ANTONIO ROLIN;116;MORADA DO SOL;55 70173333;-28.3880025078;-53.9156842232;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;51543922000186.0;MMANICATAMIOZZO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3617203;3551003617203;35;355100;;JUREMA DA SILVA;JUREMA DA SILVA SAO VICENTE;;;M;;;M ;MUNICIPAL;4;22;11310000;RUA FREI GASPAR;931;CENTRO;(13)34684943;-23.964547;-46.388612;2.0;ATENDIMENTO SOMENTE A TARDE;;consultoriojuremadasilvay@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6041477;3548806041477;35;354880;;PSICO CLINIC ASSESSORIA E SERVICOS EM PSICOLOGIA E FONOAUD;PSICO CLINIC ASSESSORIA E SERV EM PSIC E FONO S S LTDA;;;M;;;M ;MUNICIPAL;4;36;9541300;MARECHAL DEODORO;512;SANTA PAULA;11 94510377;-23.6175284;-46.5628227;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7420721000108.0;psicoclinic.danielle@gmail.com;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
28657;2611600028657;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 277 CAPS ESPERANCA;;;M;;;M ;MUNICIPAL;3;70;52051060;RUA JOSE CARVALHEIRA;415;TAMARINEIRA;(81) 33554292/4293;-8.02853375;-34.9030483992;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;capsesperanza@hormail.com;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
4767721;3548804767721;35;354880;;RAIA DROGASIL S A;DROGASIL DS0379;;;M;;;M ;MUNICIPAL;4;43;9531190;TERRACOTA;545;CERAMICA;11 97126-5232;-23.626675;-46.579778;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;61585865047115.0;FISCALLEGALIZACAO@RDSAUDE.COM.BR;2046.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6190014;3543406190014;35;354340;;CLAUDIA MAMEDE TOFANO CAMELO;CLAUDIA MAMEDE TOFANO CAMELO;;;M;;;M ;MUNICIPAL;4;22;14015060;RUA FLORENCIO DE ABREU;681;CENTRO;(16) 3013 2210;-21.1790296176;-47.8092384338;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;claudiatcamelo@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6092705;3517906092705;35;351790;;LUIS CLAUDIO DE PAULA CANCADO;LUIS CLAUDIO DE PAULA CANCADO GUARACI SP;;;M;;;M ;MUNICIPAL;4;22;15420039;RUA JOSE CORREIA DA SILVA;823;CENTRO;17-38151669;-20.4992049758;-48.9455831051;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;luizcancado@hotmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
24805;2611100024805;26;261110;;GO PETROLINA ATIVIDADES DE ATENDIMENTO HOSPITALAR MEDICOS AS;GINECO E OBSTETRICIA DO VALE;;;M;;;M ;MUNICIPAL;4;36;56306405;LUCYANNO PATRIOTA;100;VILA MOCO;87 99250688;-9.3841872441;-40.5046030546;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;35831983000192.0;JESSICA_VASCONCELOS_@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2970554;3136702970554;31;313670;;DROGARIA M R E BOTELHO LTDA;POUPE MAIS FARMA;;;M;;;M ;MUNICIPAL;4;43;36080001;RUA BERNARDO MASCARENHAS;1072;FABRICA;32 32156631;-21.7461163;-43.366998;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;17358681000248.0;fiscal@tecol.com.br;2062.0;;;;;0.0;0.0;;NAO
3831450;4204803831450;42;420480;83754044000134.0;PREFEITURA MUNICIPAL DE CURITIBANOS;UBS SAO LUIZ ORELIO FRONER;;;M;;;M ;MUNICIPAL;4;2;89520000;AV RUI BARBOSA;740;SAO LUIZ;(49)32414667;-27.2747761907;-50.5843108892;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;smsaude@brturbo.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4126777;3304554126777;33;330455;;JONY JABOUR FELIX;JONY JABOUR FELIX;;;M;;;M ;MUNICIPAL;4;22;20520050;RUA CONDE DE BONFIM;211;TIJUCA;21 2264-0041;-22.924244;-43.2282;2.0;ATENDIMENTO SOMENTE A TARDE;;jonyjabour@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6955843;4204206955843;42;420420;;FERNANDA LAGO CASTRO;FERNANDA LAGO CASTRO;;;M;;;M ;MUNICIPAL;4;22;89801000;RUA BARAO DO RIO BRANCO;300;CENTRO;33160209;-27.1048347;-52.6202158;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
21733;5002700021733;50;500270;;MED RIM SERVICOS MEDICOS LTDA;MED RIM;;;M;;;M ;MUNICIPAL;4;36;79002364;RUI BARBOSA;3782;CENTRO;67 92854823;-20.4521537509;-54.6159607172;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;24626194000101.0;ADM@HIPERRIM.COM.BR;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6424;2927400006424;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;UBS SAO CRISTOVAO;;;M;;;M ;MUNICIPAL;4;2;41500260;RUA ALTO DA BOA VISTA;02;SAO CRISTOVAO;(71) 3202-0743;-12.9103523873;-38.3594298363;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubssaocristovao@salvador.ba.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
26913;3106200026913;31;310620;19843929000100.0;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;HOSPITAL GALBA VELLOSO;;;M;;;M ;MUNICIPAL;4;7;30510010;RUA CONDE PEREIRA CARNEIRO;364;GAMELEIRA;(31)33198905;-19.928387;-43.9865718;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);19843929000291.0;hgv.direcao@fhemig.mg.gov.br;1147.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;SIM
10154;5002700010154;50;500270;3501509000106.0;MUNICIPIO DE CAMPO GRANDE;SESAU USF CARLOTA DR ASTROGILDO CARMONA;;;M;;;M ;MUNICIPAL;4;2;79080420;RUA SAO COSME E DAMIAO;322;JARDIM PAULISTA;67-20202219/20201937;-20.491792;-54.613517;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;cscarlota@sesau.campogrande.ms.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4990501;3502104990501;35;350210;;DALOCA COSTA CIA S S LTDA;DALOCA COSTA CIA S S LTDA ANDRADINA;;;M;;;M ;MUNICIPAL;4;22;16901430;BARAO DO RIO BRANCO;2391;PISCINA;18 91171884;-20.90890835;-51.36264585;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24976396000175.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
16403;4106900016403;41;410690;97457790000170.0;NUCLEO TERAPEUTICO MENNO SIMONS;AMBULATORIO REINTEGRAR;;;M;;;M ;MUNICIPAL;4;4;80620130;RUA DOM PEDRO I;221;AGUA VERDE;41-30517210;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;97457790000332.0;adm_reintegrar@ntms.com.br;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
24945;3550300024945;35;355030;;GONCALO PINTO DE OLIVEIRA;CONS MEDICO GONCALO PINTO DE OLIVEIRA;;;M;;;M ;MUNICIPAL;4;22;3604000;RUA PADRE BENEDITO DE CAMARGO;248;PENHA DE FRANCA;11 20975306;-23.5193701;-46.5465412;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;gonp@uol.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5787807;2920505787807;29;292050;;ALINACA VIDA SAUDAVEL LTDA;CLINICA ALIANCA;;;M;;;M ;MUNICIPAL;4;36;45360000;RUA DESEMBARGADOR JULIIO VIRGILIO;99;CENTRO;;-13.4380642074;-40.430996418;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;35935796000159.0;aliancasaude@gamil.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
918229;4203950918229;42;420395;;TATIANA BOPPRE CACHOEIRA;LABOPPRE;;;M;;;M ;MUNICIPAL;4;39;88745000;RUA TARCISIO VILELA;297;CENTRO;48 91410430;-28.4445848637;-48.9589359779;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;18779491000267.0;laboppre@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
4571657;3106204571657;31;310620;;DAYANE OLIVEIRA DA SILVA;DAYANE OLIVEIRA DA SILVA;;;M;;;M ;MUNICIPAL;4;22;31720300;AV DOUTOR CRISTIANO GUIMARAES;354;PLANALTO;31992686532;-19.82064;-43.95048;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;osilva.dayane@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2526;2800300002526;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US FRANCISCO FONSECA DEZOITO DO FORTE;;;M;;;M ;MUNICIPAL;4;2;49060020;AV ALVARO MARCIEL;296;DEZOITE DE FORTE;31792434 981386426;-10.8826180175;-37.0657253265;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
32611;5218800032611;52;521880;;MARCELLE NASCIMENTO LEAO;MARCELLE NASCIMENTO LEAO;;;M;;;M ;MUNICIPAL;4;22;75901970;RUA NIZO JAIME GUSMAO;369;VILA AMALIA;6436027341;-17.8014250848;-50.9238409996;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
22012;4127600022012;41;412760;76105584000121.0;PREFEITURA MUNICIPAL DE TIJUCAS DO SUL;SMS DE TIJUCAS DO SUL;;;M;;;M ;MUNICIPAL;4;68;83190150;RUA XV DE NOVEMBRO;S/N;CENTRO;(41)36291511;-25.9335905107;-49.1819701406;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@tijucasdosul.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5372453;3106205372453;31;310620;;IMUNOLOGIA VIRAL LABORATORIO E CONSULTORIA LTDA;LABORATORIO DE IMUNOLOGIA VIRAL;;;M;;;M ;MUNICIPAL;4;39;30150270;RUA DOS OTONI;909;SANTA EFIGENIA;32730649;-19.92558;-43.9288;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;65146730000140.0;;2062.0;;;;;0.0;0.0;;NAO
5553113;4211605553113;42;421160;;TSR ODONTOLOGIA LTDA;TSR ODONTOLOGIA LTDA;;;M;;;M ;MUNICIPAL;4;22;88868000;26 DE MAIO;374;CARAVAGGIO;48 96160683;-28.6639494285;-49.4685870409;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;60300207000103.0;TAMARASPILLERE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
16365;4106900016365;41;410690;;IRMANDADE DA SANTA CASA DE MISERICORDIA DE CURITIBA;UNIICA BOM RETIRO DOM JOAO BOSCO OLIVER DE FARIA;;;M;;;M ;MUNICIPAL;4;7;80210131;ELEONORA MURICY NOVAES;171;JARDIM BOTANICO;41 32001900;-25.4500368263;-49.241130352;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);76613835001312.0;ana.ranussi@santacasacuritiba.com.br;3999.0;0.0;0.0;0.0;0.0;1.0;1.0;;SIM
6101674;3550306101674;35;355030;;VERA LUCIA POLO PIRES;CONS PSICOLOGIA VERA LUCIA POLO PIRES;;;M;;;M ;MUNICIPAL;4;22;4077020;AV MOEMA;94;MOEMA;5051-1680;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
21865;4105800021865;41;410580;76105634000170.0;PREFEITURA MUNICIPAL DE COLOMBO;CENTRO DE SAUDE ELIS REGINA SBRISSIA MENDES;;;M;;;M ;MUNICIPAL;4;2;83412240;RUA FLORINDO BERLEZI;33;JARDIM PARANA;(41) 3675-6359;-25.3768738444;-49.1283036608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;elisreginaparana@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7809271;4106907809271;41;410690;;CENTRO RPG CURITIBA S S;CENTRO RPG CURITIBA;;;M;;;M ;MUNICIPAL;4;36;80530360;JOSE SABOIA CORTES;239;CENTRO CIVICO;41 32245226;-25.4072386;-49.271534;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;18921004000178.0;adm@centrorpg.com.br;2232.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3972;2927400003972;29;292740;13937131000141.0;BAHIA SECRETARIA DE SAUDE DO ESTADO;CENTRO DE PARTO HUMANIZADO JOAO BATISTA CARIBE;;;E;;;E ;ESTADUAL;4;15;40710635;RUA ANTONIO BALBINO;S/N;PLATAFORMA;3117-2607;-12.4342747;-38.3308469;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;hjbc.diretoriageral@saude.ba.gov.br;1023.0;1.0;1.0;1.0;1.0;1.0;1.0;8.0;SIM
9877649;4303009877649;43;430300;;DIOGO DUTRA BARBOSA;DIOGO DUTRA BARBOSA;;;M;;;M ;MUNICIPAL;4;22;96501340;RUA MELVIN JONES;90;CENTRO;;-30.0374643089;-52.9026460648;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;diogotrainer@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;NAO
27162;3106200027162;31;310620;;LAURO CARDOSO FARIA;LAURO CARDOSO FARIA;;;M;;;M ;MUNICIPAL;4;22;30720170;RUA JANDAIA;166;PADRE EUSTAQUIO;(31)34642287;;;1.0;ATENDIMENTO SOMENTE PELA MANHA;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
3485986;5107903485986;51;510790;15024003000132.0;PREFEITURA MUNICIPAL DE SINOP;CEO CENTRO DE ATENCAO ESPECIALIZADO EM ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;36;78550290;RUA DAS CASTANHEIRAS;1181;SETOR COMERCIAL;66 99226 9239;-11.8532181895;-55.5083370209;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ceo@sinop.mt.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
463744;3550300463744;35;355030;;VITA CLINICA ODONTOLOGICA LTDA;VITA CLINICA ODONTOLOGICA;;;M;;;M ;MUNICIPAL;4;36;3307005;RUA TUIUTI;1949;TATUAPE;61166282;-23.5306717;-46.5756789;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;40000298000154.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
