CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
89427;3304550089427;33;330455;;UROMAX CLINICA UROLOGICA DE CIRURGIA LTDA;UROMAX;;;M;;;M ;MUNICIPAL;4;36;20735090;RUA COSTANCA BARBOSA;188;MEIER;;-22.875;-43.225;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9234687000102.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
7603398;2408007603398;24;240800;;FLAVIO ANTONIO LIMEIRA ME;CLINICA DE ULTRASSONOGRAFIA DR FLAVIO LIMEIRA;;;M;;;M ;MUNICIPAL;4;36;59611010;RUA PEDRO VELHO;320;SANTO ANTONIO;84 9 8706-1916;-5.1726266568;-37.3381304741;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11264279000137.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
558;2611600000558;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 217 CENTRO MEDICO SEN JOSE ERMIRIO DE MORAES;;;M;;;M ;MUNICIPAL;4;36;52061105;AV 17 DE AGOSTO;2388;MONTEIRO;33552603;-8.0287438;-34.925607533;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;cmemdp@yahoo.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9048626;5107909048626;51;510790;;EMMYLINE PERIN DE PAULA;EMMYLINE PERIN DE PAULA NUTRICIONISTA;;;M;;;M ;MUNICIPAL;4;22;78556220;RUA DAS NINFEIAS;177;JD MARINGA II;;-11.8630670731;-55.5234539509;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
249319;4202400249319;42;420240;;DR CURATIVO CENTRO DE TRATAMENTO DE FERIDAS LTDA;DR CURATIVO;;;M;;;M ;MUNICIPAL;4;36;89010207;SETE DE SETEMBRO;1433;CENTRO;(47) 30355893;-26.918606943;-49.0700778365;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;37320121000120.0;drcurativos@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
477;2611600000477;26;261160;;HOSPITAL UNIVERSITARIO OSWALDO CRUZ;HOSPITAL OSWALDO CRUZ;;;E;;;E ;ESTADUAL;5;5;50100130;RUA ARNOBIO MARQUES;310;SANTO AMARO;(81)31841200;-8.0475894451;-34.8876616359;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);11022597001325.0;huoc@terra.com.br;1147.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
132;2602900000132;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF ROSARIO;;;M;;;M ;MUNICIPAL;4;2;54505560;RUA 01;12;ROSARIO;(81)35249235;-8.3120792256;-35.0172468567;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4112229;3550304112229;35;355030;;SPECC SAO PAULO ESPECIALIDADES CLINICAS E CIRURGICAS LTDA;SPECC FILIAL;;;M;;;M ;MUNICIPAL;4;22;3317000;R SERRA DE BOTUCATU;660;VILA GOMES CARDIM;;-23.5435809;-46.5676352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;19860887000205.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9319018;2500709319018;25;250070;;LABORATORIO DE ANALISES CLINICAS DR IVAN CAVALCANTE LTDA M;LABORATORIO DE ANALISES CLINICAS DR IVAN CAVALCANTE;;;M;;;M ;MUNICIPAL;4;39;58910000;TABELIAO JOSE CANDIDO DANTAS;98;CENTRO;83 35314484;-6.728903666;-38.4488654137;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24291858000382.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3048071;5300103048071;53;530010;;ODONTOSERV SERVICOS ODONTOLOGICOS LTDA;ODONTOSERV;;;E;;;E ;ESTADUAL;4;22;70100000;C1 LOTES 112 SALA 206;;TAGUATINGA CENTRO;(61)5612231;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;5413529000150.0;mfl68@bsbtecnologia.com.br;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
3013561;3304303013561;33;330430;;CARB CLINICOS ASSOCIADOS DE RIO BONITO SC LTDA;CARB;;;M;;;M ;MUNICIPAL;4;4;28800000;RUA OSWALDO CRUZ;54;CENTRO;2127343690;-22.7109847;-42.6258886;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;1858472000142.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
426;2611600000426;26;261160;10572048000128.0;SECRETARIA DE SAUDE;HOSPITAL OTAVIO DE FREITAS;;;E;;;E ;ESTADUAL;3;5;50920592;RUA APRIGIO GUIMARAES;S/N;TEJIPIO;(81)31828500;-8.0874005086;-34.962208271;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10572048000470.0;DIRETORIAHOF@GMAIL.COM;1023.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
9118357;1300089118357;13;130008;4628020000162.0;UNIDADE BASICA DE SAUDE FLUVIAL DR OSWALDO PALHARES;UBS FLUVIAL DR OSWALDO PALHARES;;;M;;;M ;MUNICIPAL;4;32;69445000;ZONA RURAL;S/N;MUNICIPIO DE ANAMA;;-3.580090834;-61.4058494568;5.0;ATENDIMENTO COM TURNOS INTERMITENTES;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2014564;1302602014564;13;130260;4461836000144.0;MANAUS SECRETARIA MUNICIPAL DE SAUDE;USF S 40;;;M;;;M ;MUNICIPAL;3;2;69067110;RUA FRAGATA;1000;PETROPOLIS;(92)988028137;-3.107499607;-59.99560003;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;usf.s40@manaus.am.gov.br;1031.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8421161;3304558421161;33;330455;;SIMILIA SAUDE INTEGRADA LTDA;SIMILIA SAUDE INTEGRADA;;;M;;;M ;MUNICIPAL;4;22;20765959;AVENIDA PASTOR MARTIN LUTHER KING JR;126;DEL CASTILHO;(21)2000-1020;-22.8788615923;-43.2694339746;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;66310156000187.0;contato@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
205;4127700000205;41;412770;;K FORTES CLINICA MEDICA LTDA;K FORTES CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;22;85900180;RUA NOSSA SENHORA DO ROCIO;1817;CENTRO;11-96081-0923;-24.7289505662;-53.741093874;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;34864583000110.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4188144;4119954188144;41;411995;;CLINICA ODONTOLOGICA DRA ALICE HELENA LTDA;CLINICA ODONTOLOGICA DRA ALICE HELENA LTDA;;;M;;;M ;MUNICIPAL;4;22;83255000;PR 412;1634;CANOAS;41995465107;-25.7732464327;-48.5165346602;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48928772000114.0;draalicehelena@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
329;2602900000329;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;CAPS ESTACAO CIDADANIA;;;M;;;M ;MUNICIPAL;4;70;54510450;RUA AMARO PEREIRA CAVALCANTE;188;CENTRO;(81)35216672;-8.28428014;-35.0335050148;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4994671;4201404994671;42;420140;;IZZA CLINICA LTDA;IZZA CLINICA;;;M;;;M ;MUNICIPAL;4;36;88900019;XV DE NOVEMBRO;1650;CENTRO;48 96996370;-28.9391801998;-49.4860863577;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;51453110000140.0;PIAZZAZLUIZA@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4635787;5208704635787;52;520870;;JULIA CAIXETA RODRIGUES DE OLIVEIA LTDA;INSTITUTO JULIA CAIXETA;;;M;;;M ;MUNICIPAL;4;22;74175020;ALAMEDA RICARDO PARANHOS;119;SETOR MARISTA;62985435027;-16.7005406;-49.256142;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;53129054000118.0;julia_crd@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
337;2602900000337;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF ARARIBA;;;M;;;M ;MUNICIPAL;4;2;54505560;ENGENHO ARARIBA DE BAIXO;S/N;ARARIBA;(81)35244045;-8.2801386609;-35.184091176;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
302;2602900000302;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF SANTO ESTEVAO;;;M;;;M ;MUNICIPAL;4;2;54505560;RUA DO CEMITERIO;68;PONTE DOS CARVALHOS;(81)35222744;-8.2181117;-35.2294359;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
299;2602900000299;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF TORRINHA;;;M;;;M ;MUNICIPAL;4;2;54505570;RUA JOSE LINO DE LIMA;68;ALTO CRUZEIRO;(81)35216726;-8.2873905353;-35.03427607;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
566;2611600000566;26;261160;;FUNDACAO MANOEL DA SILVA ALMEIDA;HOSPITAL MARIA LUCINDA;;;D;;;D ;DUPLA;4;5;52060000;AV PARNAMIRIM;095;PARNAMIRIM;(81)32674200/4201;-8.053833171;-34.8812699318;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);9767633000102.0;secretaria@hospitalmarialucinda.org;3069.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
8028907;2504008028907;25;250400;;JESSIELEN OLIVEIRA LOPES;FACIELLE ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;22;58400270;RUA IRINEU JOFFILY;503;CENTRO;83 98204-9669;-7.22193;-35.88438;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;jacielleodontologia@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
43;2602900000043;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;POLICLINICA DR MANUEL GOMES;;;M;;;M ;MUNICIPAL;4;4;54510360;AV HISTORIADOR PEREIRA COSTA;S/N;CENTRO;(81)35216723;-8.28765;-35.035;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7389272;2312307389272;23;231230;7778129000174.0;PREF M SAO BENEDITO;UNIDADE DE PRONTO ATENDIMENTO DE SAO BENEDITO;;;M;;;M ;MUNICIPAL;4;73;62370000;AVENIDA TABAJARA;S/N;CORRENTE;(88) 36262717;-4.0341762;-40.8631743;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;amandasaguiar3@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;1.0;;SIM
9740198;3304559740198;33;330455;;DEBORAH MILWARD DE ANDRADE;DEBORAH MILWARD DE ANDRADE;;;M;;;M ;MUNICIPAL;4;22;22410000;RUA VISCONDE DE PIRAJA;330;IPANEMA;2125330410;-22.9840115;-43.2092282;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;JACQUELINE@REALCAD.COM.BR;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
7147953;1301707147953;13;130170;;JOSE WAGNER NEPOMUCENO DE LIMA;FARMACIA NOVA XAROPAO;;;M;;;M ;MUNICIPAL;4;43;69800000;RUA 5 DE SETEMBRO;976;CENTRO;;-7.5127046863;-63.0256891251;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;31230488000177.0;;2135.0;;;;;0.0;0.0;;NAO
388;2602900000388;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF SAO FRANCISCO III;;;M;;;M ;MUNICIPAL;4;2;54525180;RUA 28;62;SAO FRANCISCO;(81)35216728;-8.3019948062;-35.0358240089;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
183;2602900000183;26;260290;;SOCIEDADE HOSPITALAR SAMARITANO LTDA;HOSPITAL SAMARITANO;;;M;;;M ;MUNICIPAL;4;5;54510460;RUA SEVERINO BEZERRA MARQUES;40;CENTRO;(81)35210109;-8.283999;-35.0349039;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);9934399000152.0;;2062.0;1.0;1.0;1.0;1.0;1.0;1.0;;NAO
361;2602900000361;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF SAO FRANCISCO II;;;M;;;M ;MUNICIPAL;4;2;54520460;RUA 03;11;SAO FRANCISCO;(81)35249248;-8.2940006;-35.0475827;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
604;2611600000604;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 169 POLICLINICA AMAURY COUTINHO;;;M;;;M ;MUNICIPAL;4;4;52121030;RUA IGUATU;S/N;CAMPINA DO BARRETO;3355-7878/7879/7889;-8.0163644;-34.8825373;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;amaurycoutinhodir@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7857292;4108307857292;41;410830;;MASTERMEDFOZ CONSULTAS MEDICAS LTDA ME;MASTERMEDFOZ;;;M;;;M ;MUNICIPAL;4;22;85851000;AVENIDA BRASIL;1835;CENTRO;(045) 3028-2016;-25.5513108775;-54.5865689593;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9223063000181.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
706922;4115200706922;41;411520;;ODONTOCOB CLINICAS ODONTOLOGICAS DO BRASIL LTDA;ODONTOCOB;;;M;;;M ;MUNICIPAL;4;36;87013230;XV DE NOVEMBRO;255;ZONA 01;44 32227539;-23.4241368905;-51.9349721074;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5697419000168.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3869695;2915803869695;29;291580;13743760000130.0;MUNICIPIO DE ITAMBE;CENTRO MUNICIPAL DE FISIOTERAPIA DR ALTERIVES MACIEL;;;D;;;D ;DUPLA;4;36;45140081;RUA JOAO RIBEIRO;S/N;CENTRO;(77)4321682;-15.243727;-40.621287;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude.itambe@hotmail.com;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
8352003;4322508352003;43;432250;;LFDMCN SERVICOS DE ANESTESIOLOGIA LTDA;LFDMCN SERVICOS DE ANESTESIOLOGIA LTDA;;;M;;;M ;MUNICIPAL;4;22;95208000;AV PRES JUSCELINO K DE OLIVEIRA;7969;GERTRUDES;11-985650092;-28.5117;-50.93182;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;65813419000108.0;luis.fellipe.nunes@icloud.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
264;2602900000264;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF BOM SUCESSO;;;M;;;M ;MUNICIPAL;4;2;54580380;RUA DA INDEPENDENCIA;S/N;PONTE DOS CARVALHOS;(81)35222712;-8.2326462539;-34.9786825814;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
523;3205300000523;32;320530;;SINGULARI CLINICA DE SAUDE MULTIDISCIPLINAR LTDA;SINGULARI CLINICA DE SAUDE MULTIDISCIPLINAR LTDA;;;M;;;M ;MUNICIPAL;4;36;29060120;RUA CARLOS EDUARDO MONTEIRO DE LEMOS;262;JARDIM DA PENHA;27 - 988722211;-20.2892542758;-40.2932757139;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30703678000100.0;barbararesende54@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
469;2931350000469;29;293135;;AMORSAUDE ESPECIALIDADES MEDICAS E ODONTOLOGICAS LTDA;AMORSAUDE;;;M;;;M ;MUNICIPAL;4;36;45992000;PRESIDENTE GETULIO VARGAS;3777;SAO LOURENCO;27 33713209;-17.5378029617;-39.7419476509;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;35369371000120.0;simone@giuriatocontabilidade.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
620;2611600000620;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 101 POLICLINICA PROF WALDEMAR DE OLIVEIRA;;;M;;;M ;MUNICIPAL;4;4;50100170;RUA MARQUES DO POMBAL;115;SANTO AMARO;33551402/1418/1438;-8.056;-34.89;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;priscila_tsouza@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
116;2602900000116;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF CHARNECA II;;;M;;;M ;MUNICIPAL;4;2;54535020;RUA 02;07;CHARNECA;(81)35249253;-8.292734;-35.0334223;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9322213;4321809322213;43;432180;;ORAL CEF E ORAL CLEAN CLINICA ODONTOLOGICA LTDA;ORALCEF DIGITAL;;;M;;;M ;MUNICIPAL;4;22;98910000;BURICA;270;ORIENTAL;55 35351244;-27.674293;-54.1121504;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;12947620000383.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6055036;3138906055036;31;313890;18404921000185.0;PREFEITURA MUNICIPAL DE MACHACALIS;UNIDADE PSF JUVENCIO ALVES SILVA;;;M;;;M ;MUNICIPAL;4;2;39873000;RUA PEDRO DIAS DO NASCIMENTO;S/N;CENTRO;(33)988276560;-17.0780357448;-40.715546608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;secretariademachacalis@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
507;2611600000507;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 160 POLICLINICA GOUVEIA DE BARROS;;;M;;;M ;MUNICIPAL;4;4;50770100;PRACA DA PAZ;S/N;AFOGADOS;3355-1522/1527/1541;-8.0807531;-34.9063223;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;p.gouveia.barros@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
248;2602900000248;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF MANOEL VIGIA;;;M;;;M ;MUNICIPAL;4;2;54505560;RUA PREFEITO DIOMEDES FERREIRA DE MELO;S/N;PONTE DOS CARVALHOS;(81)35222708;-8.2452321075;-34.9822393295;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
582;2611600000582;26;261160;;SOCIEDADE PERNAMBUCANA DO COMBATE AO CANCER;HOSPITAL DE CANCER DE PERNAMBUCO;;;E;;;E ;ESTADUAL;3;7;50040000;AVENIDA CRUZ CABUGA;1597;SANTO AMARO;(81)32178000;-8.041297818;-34.8733735085;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);10894988000133.0;hcp@hosp.org.br;3999.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
5869684;3550305869684;35;355030;;CLINICA CIRURGICA DR MAURO SAKIYAMA SS;CLINICA CIRURGICA DR MAURO SAKIYAMA;;;M;;;M ;MUNICIPAL;4;22;3081003;RUA TUIUTI;2530;TATUAPE;11 99469-0893;-23.547688;-46.574202;5.0;ATENDIMENTO COM TURNOS INTERMITENTES;3728908000104.0;clinica.sakiyama@gmail.com;2232.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
