CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
1856;2611600001856;26;261160;;CENTRO DE REABILITACAO MOTORA DO RECIFE LTDA;CENTRO DE REABILITACAO MOTORA DO RECIFE;;;M;;;M ;MUNICIPAL;4;36;52041760;ESTRADA DE BELEM;217;CAMPO GRANDE;(81)32415530;;;1.0;ATENDIMENTO SOMENTE PELA MANHA;10984664000196.0;pvb1969@globo.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;SIM
6319904;3525306319904;35;352530;;EDUARDO MARCUCCI PRACUCHO CONSULTORIO JAU;EDUARDO MARCUCCI PRACUCHO;;;M;;;M ;MUNICIPAL;4;22;17210190;RUA VICTOR BURJATO;51;VILA ASSIS;14 34164130;-22.29033693;-48.54905157;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4350065;3550304350065;35;355030;;B CLINIC ODONTOLOGIA E ESTETICA LTDA;B CLINIC ODONTOLOGIA E ESTETICA;;;M;;;M ;MUNICIPAL;4;22;3117000;RUA DO ORATORIO;287;MOOCA;;-23.5570311925;-46.5976629383;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;49750430000110.0;biaczeck@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4227;2927400004227;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;CAPS II OSWALDO CAMARGO;;;M;;;M ;MUNICIPAL;4;70;41940650;RUA ITABUNA;02;RIO VERMELHO;(71) 3202-0769;-13.0078192673;-38.4919095039;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;capsoswaldocamargo@salvador.ba.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5539560;1302605539560;13;130260;;MAKARIOS TERAPEUTICO ESPACO BRINCANTO LTDA;BRINCANTO MANAUS;;;E;;;E ;ESTADUAL;4;36;69053020;AV RIO JUTAI;124;NOSSA SENHORA DAS GR;92 98627-6742;-3.1109485705;-60.0233745575;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;58525915000109.0;unidademanaus@espacobrincanto.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3851702;2105303851702;21;210530;;CTC CENTRO DE TOMOGRAFIA COMPUTADORIZADA LTDA;CTC;;;M;;;M ;MUNICIPAL;4;39;65903310;PARAIBA;864;CENTRO;;-5.526524021;-47.476810232;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2384262000122.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3271;2800300003271;28;280030;;LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA LTDA;LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA;;;M;;;M ;MUNICIPAL;4;39;49015230;GONCALO PRADO ROLEMBERG;211;SAO JOSE;79 88244999;-10.9260227151;-37.0527863503;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32896805000151.0;MARIACARMOCORREIA@YHAOO.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
2784351;4128502784351;41;412850;76920800000192.0;PREFEITURA MUNICIPAL DE WENCESLAU BRAZ;CENTRO DE SAUDE DE WENCESLAU BRAZ;;;D;;;D ;DUPLA;4;2;84950000;RUA GOIAS;07;CENTRO;(43)5281483;-23.8720834122;-49.8028922081;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;secsaudewb@wbinterline.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
4371585;4106904371585;41;410690;;EDISON LUIZ ALMEIDA TIZZOT;EDISON LUIZ ALMEIDA TIZZOT;;;M;;;M ;MUNICIPAL;4;22;80810070;RUA SOLIMOES;1154;MERCES;41 99972-7474;-25.428;-49.273;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;adrianealfa@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
6710956;3530606710956;35;353060;;NILZA ETSUKO KONNO;NILZA ETSUKO KONNO;;;M;;;M ;MUNICIPAL;4;22;8710430;RUA DOUTOR DEODATO WETHEIMER;1352;CENTRO;27589416;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ansumie@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
6545637;2202206545637;22;220220;;FONOAUDIOLOGIA E ODONTOLOGIA LTDA ME;EVOLUI DIAGNOSTICO E REABILITACAO;;;M;;;M ;MUNICIPAL;4;36;64280000;AV JOSE PAULINO;659;CENTRO;(86)8837-9401;-4.8293234;-42.1593974;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11069179000150.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
1457;2611600001457;26;261160;;CLINICA ODONTOLOGICA E DE DIAGNOSTICO MANOEL BORBA LTDA;DIAGNOFACE;;;M;;;M ;MUNICIPAL;4;39;51110160;AV REPUBLICA DO LIBANO;251;PINA;(81) 4062-0880;-8.0860101;-34.8945623;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;11735222000179.0;diagnoface.rh@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9976612;5003709976612;50;500370;;THAISE MIOR BABY;THAISE MIOR BABY;;;M;;;M ;MUNICIPAL;4;22;79825130;RUA IGUASSU;1720;VILA SAO LUIZ;67 996482780;-22.2150960171;-54.8152553474;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4456;2927400004456;29;292740;13937131000141.0;BAHIA SECRETARIA DE SAUDE DO ESTADO;UNIDADE DE EMERGENCIA PROF HOSANAH D OLIVEIRA;;;E;;;E ;ESTADUAL;3;21;41338800;VIA LOCAL SETOR A;S/N;CAJAZEIRAS;(71) 3117-2166;-12.8989029049;-38.4126072151;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4458397;2503704458397;25;250370;8923971000115.0;MUNICIPIO DE CAJAZEIRAS;UNIDADE BASICA DE SAUDE NATERCIO GONCALVES BARRETO;;;M;;;M ;MUNICIPAL;4;2;58900000;RUA MARIA JOSE DE LIMA;S/N;BELA VISTA;;-6.8961996612;-38.5702836514;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;siacnes@outlook.com;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
5687098;4321205687098;43;432120;;CLINICA DE OFTALMOLOGIA E OTORRINO DR SCHAFER LTDA;CLINICA DE OFTALMOLOGIA E OTORRINO DR SCHAFER LTDA;;;M;;;M ;MUNICIPAL;4;22;95600100;JULIO DE CASTILHOS;2650;CENTRO;51-35421620;-29.6446563977;-50.7807397842;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3806318000152.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;SIM
6238;2927400006238;29;292740;;LABORATORIO DE ANALISE CLINICA DA BAHIA;LABA;;;M;;;M ;MUNICIPAL;4;39;41620490;PRACA ROBERTO PULGAS TAVARES;10;ITAPUA;;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;14372031000188.0;;4014.0;;;;;1.0;0.0;4.0;NAO
3085;2800300003085;28;280030;;CLINICA DE REPOUSO SAO MARCELLO LTDA;CLINICA DE REPOUSO SAO MARCELLO LTDA;;;E;;;E ;ESTADUAL;4;7;49070070;VISCONDE DE MARACAJU;490;CIDADE NOVA;79 32124400;-10.89267;-37.07144;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13124227000190.0;financeiro@clinicasaomarcello.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;1.0;;NAO
8475482;3506008475482;35;350600;;RPGG CLINICA MEDICA LTDA;CAPELLI RESTAURACAO CAPILAR TRICOLOGIA E SAUDE;;;M;;;M ;MUNICIPAL;4;22;17018000;AVENIDA GETULIO VARGAS;2225;JARDIM EUROPA;14 34177730;-22.3516932232;-49.0506398678;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;44252230000113.0;rodrigoredondo@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4488814;1100324488814;11;110032;;L DA SILVA CLINICA LTDA;LABORATORIOS ABEK SAUDE;;;M;;;M ;MUNICIPAL;4;22;76932000;SAO PAULO;126;CENTRO;69 92662105;-11.7005575;-62.7188664;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;45867176000183.0;LILIA_DAMARES@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4102630;3302004102630;33;330200;;ASSOCIACAO CASA DO PAI P A I;INSTITUTO CASA DO PAI;;;M;;;M ;MUNICIPAL;4;83;23810720;RUA PREFEITO JOSE MARIA DE BRITO;201;CENTRO;21 984683000;-22.8734398;-43.7742522;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;8913297000198.0;contato@institutocasadopai.org.br;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7927118;2304407927118;23;230440;;FRANCISCO DE OLIVEIRA LIMA FILHO;FRANCISCO DE OLIVEIRA LIMA FILHO;;;M;;;M ;MUNICIPAL;4;22;60160281;RUA COSTA BARROS;915;CENTRO;85 32511859;-3.729012;-38.515619;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;francisco.filho@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
302;2602900000302;26;260290;11294402000162.0;PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO;USF SANTO ESTEVAO;;;M;;;M ;MUNICIPAL;4;2;54505560;RUA DO CEMITERIO;68;PONTE DOS CARVALHOS;(81)35222744;-8.2181117;-35.2294359;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4626;2927400004626;29;292740;;GONCALVES ALMEIDA SALES MEDICOS LTDA;ECOTE;;;M;;;M ;MUNICIPAL;4;36;41480000;RUA PROFESSOR PLINIO GARCEZ DE SENA;15;MUSSURUNGA I;(71) 3377-7409;-12.9147863789;-38.372797966;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1485263000109.0;clinicaecote@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4596951;1507604596951;15;150760;5193073000160.0;PREFEITURA DE SAO MIGUEL DO GUAMA;UOM UNIDADE ODONTOLOGICA MOVEL;;;M;;;M ;MUNICIPAL;4;40;68660000;AV AMERICO LOES;262;SAO MANOEL;34462786;-1.617549;-47.482457;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;SMSAUDEGUAMA@GMAIL.COM;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3824;2927400003824;29;292740;;NEPHRON SERVICOS MEDICOS E DE HEMODIALISE LTDA;CLINICA NEPHRON;;;M;;;M ;MUNICIPAL;4;36;40070140;PRACA ALMIRANTE COELHO NETO;05;BARRIS;(71) 3617-1300;-12.9870412;-38.5136619;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;13323571000109.0;clinicanephron@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4065;2927400004065;29;292740;13937131000141.0;BAHIA SECRETARIA DE SAUDE DO ESTADO;HOSPITAL ESPECIALIZADO OCTAVIO MANGABEIRA;;;E;;;E ;ESTADUAL;4;7;40320350;PRACA CONSELHEIRO JOAO ALFREDO;S/N;PAU MIUDO;(71) 3117-1609;-12.9592160634;-38.4853649139;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13937131001547.0;dgheom@gmail.com;1023.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
4226313;2203904226313;22;220390;;CLINICA MEDICA WANDERSON GOMES LTDA;CLINICA MEDICA WANDERSON GOMES;;;M;;;M ;MUNICIPAL;4;22;64801270;EURIPEDES DE AGUIAR;2702;TABOCA;89 94425879;-6.7705018305;-43.0445484392;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;50991235000160.0;ASTECONFLORIANO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9387196;2307659387196;23;230765;;VERONICA PURCARU ME;PET SHOP BICHO LINDO;;;M;;;M ;MUNICIPAL;4;22;61900540;VII CJ JEREISSATI I;417;JEREISSATI I;85 33822072;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;23863248000181.0;vepurcaru@bol.com.br;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;NAO
5959;2927400005959;29;292740;;GERALDO LEITE;GERALDO LEITE;;;M;;;M ;MUNICIPAL;4;22;40410360;LARGO DA CALCADA PRACA 11 DE DEZEMBRO;03;CALCADA;(71) 3313-5897;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
2157101;3120902157101;31;312090;;GIOVANNA MARTINS FERREIRA;CONS ODONT GIOVANNA MARTINS FERREIRA;;;M;;;M ;MUNICIPAL;4;22;35790000;RUA ZUZA ANGEL;72;CENTRO;(38)37214561;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
2209985;3168602209985;31;316860;18404780000109.0;PREFEITURA MUNICIPAL DE TEOFILO OTONI;ESCOLA ESTADUAL GLORIA PENCHEL;;;M;;;M ;MUNICIPAL;4;22;39804245;RUA CONCORDIA;123;FREI DIMAS;(33)35225566;-17.8601907;-41.515231;1.0;ATENDIMENTO SOMENTE PELA MANHA;;cassmsto@ig.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
2275;2800300002275;28;280030;;HOSPITAL SAO JOSE;HOSPITAL SAO JOSE;;;M;;;M ;MUNICIPAL;4;5;49065000;AV JOAO RIBEIRO;846;SANTO ANTONIO;79 2105-1000;-10.90192885;-37.0548747315;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13016621000105.0;;3999.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
6533507;4305106533507;43;430510;;EDUARDO FLACH;FLACH ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;22;95020190;RUA DR MONTAURY;01471;CENTRO;54 32213272;-29.1707492937;-51.1800456047;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;edu.flach@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1155;2611600001155;26;261160;24416174000106.0;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;DEPARTAMENTO DE QUALIDADE DE VIDA;;;M;;;M ;MUNICIPAL;4;36;52171030;RUA MANUEL DE MEDEIROS;S/N;DOIS IRMAOS;(81) 33206156-332061;-8.0207371;-34.9551836;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;dqv.sugep@ufrpe.br;1104.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
957;2611600000957;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 174 USF MAIS SITIO GRANDE;;;M;;;M ;MUNICIPAL;4;2;51180260;AV LUXEMBURGO;254;IMBIRIBEIRA;33556685/3472-3007;-8.1025816;-34.9119688;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;distsanitario6@recife.pe.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
647;2611600000647;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 144 POLICLINICA CLEMENTINO FRAGA;;;M;;;M ;MUNICIPAL;4;4;52280510;RUA JAPARATUBA;260;VASCO DA GAMA;(81) 33556048-6049;-8.01941185;-34.919800228;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;CLEMENTINOCFRAGA@GMAIL.COM;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4216180;3550304216180;35;355030;;P4 SERVICOS DE SAUDE LTDA;P4 SERVICOS DE SAUDE;;;M;;;M ;MUNICIPAL;4;22;1308000;BARATA RIBEIRO;414;BELA VISTA;11 20959855;-23.5565708;-46.6571366;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;26277661000152.0;LEGALIZACAO@ORSSA.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7358024;3148007358024;31;314800;;LABORATORIO SAGRADA FAMILIA LTDA;LABORATORIO SAGRADA FAMILIA CLINICA PATOS DE MINAS;;;M;;;M ;MUNICIPAL;4;39;38700080;RUA DOUTOR JOSE OLIMPIO BORGES;199;CENTRO;34 3822-8060;-18.579;-46.518;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9480743000342.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;SIM
3036790;4202403036790;42;420240;;CURT ODONTOLOGIA LTDA;CURT ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;22;89010050;PAUL HERING;92;CENTRO;47 97197005;-26.921014;-49.0653654992;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;46762025000123.0;curt.odontologia@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3208575;3520503208575;35;352050;;F R BIASIN DA SILVA;ODONTOLOGIA FABIO BIASIN;;;M;;;M ;MUNICIPAL;4;22;13330120;RUA TREZE DE MAIO;851;CENTRO;(19)38752520;-23.0878621;-47.2057023;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;31813263000143.0;;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
2895;2800300002895;28;280030;;CEMISE RESSONANCIA MAGNETICA E TOMOGRAFIA COMPUTADORIZADA;CEMISE RESSONANCIA MAGNETICA E TOMOGRAFIA COMPUTADORIZADA;;;M;;;M ;MUNICIPAL;4;36;49020285;DOUTOR MOACYR RABELO LEITE;138;TREZE DE JULHO;79 33041010;-10.926473631;-37.0515999622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32804353000130.0;TRIBUTARIO.GESTAO@ONCOCLINICAS.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6281222;3164706281222;31;316470;;CLINICA GUTTIERREZ S S LTDA;CLINICA GUTTIERREZ;;;M;;;M ;MUNICIPAL;4;22;37957130;RUA PROFESSOR ALENCAR FRANCISCO DE ASSIS;52;MOCOQUINHA;35 3531 1100;-20.9170045763;-46.9909983873;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10756904000103.0;;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
8473986;5211508473986;52;521150;;AKEMI CIRURGIA VASCULAR LTDA;AKEMI CIRURGIA VASCULAR;;;M;;;M ;MUNICIPAL;4;22;75516220;PCA SAO SEBASTIAO;210;CENTRO;34 91897134;-18.4211910569;-49.2200160027;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48476834000102.0;MARIANAAKEMI@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
